"","Dim.1","Dim.2","Dim.3"
"431",-0.618269844868125,-1.00585994967047,0.130819568628004
"432",-0.0239743596639808,-1.00585702139974,0.236759448108917
"433",-0.961481207503127,-1.01697787545826,-0.119425629494641
"434",-0.377645558755871,-0.467108861514539,-0.306809425834433
"435",0.0313302321566587,-0.83243319764393,0.315799624510217
"436",1.15564097758758,-0.131522661577005,0.112102802222523
"437",0.0987836136689877,-0.502146029479366,-0.012506384313616
"438",-1.10892430304087,-0.883651934193853,-0.214924241689716
"439",0.319791788075463,-0.368697022958531,-0.0491179482300542
"440",0.114264441176121,-0.333641556301819,-0.344878408558048
"441",-0.100942610891306,-0.10082831874667,-0.429176819397578
"442",1.2987727642146,-0.318083953357766,0.093311575313718
"443",0.525809889503311,-0.628619903129344,0.294141486800108
"444",2.4483537699372,-0.639199548246916,0.788871662904777
"445",-0.113657149310835,-0.703092519533371,0.0737934433106087
"446",0.685371641933731,-0.0760465836032093,-0.160145659832432
"447",0.566056113142867,-0.342318196029737,0.040721510354611
"448",2.26849018269872,0.140418723255018,-0.194404383945051
"449",1.83558709499618,-0.167643012295114,0.513517053330276
"450",1.23083442032512,0.590142999815966,-0.770960156052838
"451",0.589627547885558,0.109926822632711,-0.584034676468071
"452",-0.70416164964995,-0.557554176836636,-0.494924189538901
"453",0.596430658774483,0.165131748642048,-0.636783893766962
"454",-0.479308439426088,-0.515526848524812,-0.394720437619272
"455",0.439241885915058,0.071029493402344,-0.797588807015993
"456",0.721131459437852,0.44621393999821,-0.758757713344136
"457",1.59149937593101,-0.00339270650893489,0.283821247660509
"458",-0.985011684476151,-0.877206102831272,-0.149282410884674
"459",-1.15060574574108,-1.00219045634044,-0.161394820184336
"460",-0.376487014839969,-0.854256806092468,0.0909608645202829
"461",-0.709462137392435,-0.693506590726335,-0.230278857854343
"462",-0.516704469162146,-0.84892210139327,0.0445428983115407
"463",0.457720835301074,-0.0120306583648235,-0.371856635143515
"464",0.0159872521384426,-0.661205916786121,-0.0217801890730362
"465",0.0675811282655034,-0.260971476928057,-0.288979870506318
"466",-0.316781175937667,-0.782325214642057,0.0319281294524954
"467",1.38519200949224,0.330034381385284,-0.0498638153511591
"468",-1.04215917852333,-1.05187469808838,-0.0624566913795685
"469",1.05401864853582,-0.613986490179554,0.312140709179451
"470",1.01567124341765,-0.237713400805414,-0.0113440651847553
"471",-0.172015725493533,-0.702197215599138,-0.0477562688258463
"472",0.911003344912504,-0.212553354761114,0.0672367673009346
"473",-1.24155998591688,-1.26076134287499,0.0954326872005956
