"","Genotype","Type","Ploidy","Species","CCC_Group","Average_Tuber_Weight_(g)","Number_of_Tubers_per_plant","Total_Tuber_Yield_(kg_per_plant)","clust"
"297","BGVCOL_15061459","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.96666666666667,9.82777777777778,0.499444444444445,"2"
"298","BGVCOL_15061461","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.5333333333333,29.4984848484848,0.908333333333333,"5"
"299","BGVCOL_15062368","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.9,21.4833333333333,0.958888888888889,"5"
"300","BGVCOL_15062119","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.8,15.6263888888889,0.771805555555556,"4"
"301","BGVCOL_15061462","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.3,14.4728070175439,0.737565789473684,"4"
"302","BGVCOL_15061954","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",21.9,27.9310185185185,1.23875,"5"
"303","BGVCOL_15061463","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.48333333333333,5.38232323232323,0.253821548821549,"2"
"304","BGVCOL_15061469","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.86666666666667,9.99867724867725,0.275099206349206,"2"
"305","BGVCOL_15061470","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",16.0666666666667,7.36299019607843,0.937843137254902,"4"
"306","BGVCOL_15061471","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",8.93333333333333,9.6515873015873,0.559126984126984,"2"
"307","BGVCOL_15061475","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.1666666666667,13.0302631578947,0.55875,"2"
"308","BGVCOL_15061476","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",20.3,14.8498168498169,1.34459706959707,"5"
"309","BGVCOL_15061477","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.53333333333333,5.98333333333333,0.331666666666667,"2"
"310","BGVCOL_15061478","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",23.8,28.7706349206349,1.50087301587302,"5"
"311","BGVCOL_15061479","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.16666666666667,5.82671957671958,0.370502645502645,"2"
"312","BGVCOL_15061480","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.26666666666667,15.1483516483516,0.550567765567766,"4"
"313","BGVCOL_15061481","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.4666666666667,17.2389705882353,0.726397058823529,"4"
"314","BGVCOL_15061482","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",4.63333333333333,7.34407894736842,0.253552631578947,"2"
"315","BGVCOL_15061484","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.56666666666667,14,0.461111111111111,"2"
"316","BGVCOL_15061485","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",4.16666666666667,8.54803921568628,0.240563725490196,"2"
"317","BGVCOL_15061486","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.5666666666667,11.4833333333333,0.772222222222222,"4"
"318","BGVCOL_15061487","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.2333333333333,14.5857142857143,1.49714285714286,"5"
"319","BGVCOL_15061488","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.0333333333333,19.4005827505827,1.04822843822844,"5"
"320","BGVCOL_15061489","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.6666666666667,13.7460317460318,0.698412698412698,"4"
"321","BGVCOL_15061490","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.8,21.9761904761905,0.73984126984127,"4"
"322","BGVCOL_15062122","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.1666666666667,15.8679487179487,0.78974358974359,"4"
"323","BGVCOL_15061491","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.86666666666667,11.7214285714286,0.564920634920635,"2"
"324","BGVCOL_15061492","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.0333333333333,14.3683823529412,0.634926470588235,"4"
"325","BGVCOL_15061493","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.6,11.8254901960784,0.617450980392157,"4"
"326","BGVCOL_15061494","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.4,13.8333333333333,0.925,"4"
"327","BGVCOL_15061495","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.63333333333333,8.96399572649573,0.448931623931624,"2"
"328","BGVCOL_15061496","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.1,12.231746031746,0.606031746031746,"4"
"329","BGVCOL_15061498","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.96666666666667,13.4790598290598,0.608846153846154,"4"
"330","BGVCOL_15062123","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.5,20.737037037037,0.773703703703704,"4"
"331","BGVCOL_15061499","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.2666666666667,26.0574074074074,0.679444444444444,"4"
"332","BGVCOL_15061500","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",2.9,7.87188552188552,0.170555555555555,"2"
"333","BGVCOL_15061501","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.2,11.7410714285714,0.329464285714286,"2"
"334","BGVCOL_15061503","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",2.2,3.4969696969697,0.179545454545455,"2"
"335","BGVCOL_15061504","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",23.3,17.5123931623932,1.54628205128205,"5"
"336","BGVCOL_15061505","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.5666666666667,14.8055555555556,0.757361111111111,"4"
"337","BGVCOL_15061507","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.7,15.0222222222222,0.733174603174603,"4"
"338","BGVCOL_15061508","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.9,12.3599415204678,0.550760233918129,"2"
"339","BGVCOL_15061509","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.2666666666667,17.549537037037,0.906342592592593,"4"
"340","BGVCOL_15061511","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",25.1666666666667,31.7402777777778,1.51875,"5"
"341","BGVCOL_15061514","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.73333333333333,5.40641025641026,0.273162393162393,"2"
"342","BGVCOL_15062124","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.6,7.81805555555556,0.398472222222222,"2"
"343","BGVCOL_15061515","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.56666666666667,6.5487922705314,0.370531400966184,"2"
"344","BGVCOL_15061516","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.4,9.90424836601307,0.395359477124183,"2"
"345","BGVCOL_15061517","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.6666666666667,15.0888888888889,0.896111111111111,"4"
"346","BGVCOL_15061518","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.1,5.78095238095238,0.250952380952381,"2"
"347","BGVCOL_15061520","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.9,15.9839285714286,0.766666666666667,"4"
"348","BGVCOL_15061521","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.43333333333333,11.0809523809524,0.445238095238095,"2"
"349","BGVCOL_15061522","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.1333333333333,20.2089285714286,0.914821428571429,"4"
"350","BGVCOL_15061523","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.2,15.4698412698413,0.422222222222222,"2"
"351","BGVCOL_15061524","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.26666666666667,10.1944444444444,0.893333333333333,"4"
"352","BGVCOL_15061525","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.0333333333333,14.5747474747475,0.842222222222222,"4"
"353","BGVCOL_15061526","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.76666666666667,8.80995670995671,0.508787878787879,"2"
"354","BGVCOL_15061528","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.5,5.425,0.295,"2"
"355","BGVCOL_15061529","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.0333333333333,18.299358974359,1.15352564102564,"5"
"356","BGVCOL_15061530","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.9666666666667,17.8146825396825,0.816706349206349,"4"
"357","BGVCOL_15061533","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.8,12.4809523809524,0.763571428571428,"4"
"358","BGVCOL_15061534","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.7,16.6388888888889,0.823194444444444,"4"
"359","BGVCOL_15061535","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.66666666666667,14.4444444444444,0.687037037037037,"4"
"360","BGVCOL_15061536","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.5333333333333,33.5767857142857,1.6075,"5"
"361","BGVCOL_15061537","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.66666666666667,8.35714285714286,0.4175,"2"
"362","BGVCOL_15062126","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.7333333333333,28.2204545454545,1.05984848484849,"5"
"363","BGVCOL_15061538","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.7333333333333,28.5606481481482,0.822083333333333,"5"
"364","BGVCOL_15061539","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.3666666666667,43.9833333333333,1.39555555555555,"5"
"365","BGVCOL_15061540","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.3666666666667,24.6976430976431,1.01851851851852,"5"
"366","BGVCOL_15061542","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",20.2666666666667,17.5320512820513,1.27944444444444,"5"
"367","BGVCOL_15061543","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",5.16666666666667,14.5037037037037,0.474206349206349,"2"
"368","BGVCOL_15061544","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",21.2666666666667,24.7833333333333,1.27875,"5"
"369","BGVCOL_15061546","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.0333333333333,24.2186868686869,1.29631313131313,"5"
"370","BGVCOL_15061548","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.36666666666667,13.6333333333333,0.469285714285714,"2"
"371","BGVCOL_15061549","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",22.5333333333333,38.3682336182336,1.88531339031339,"5"
"372","BGVCOL_15061550","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.46666666666667,7.90833333333333,0.563333333333333,"2"
"373","BGVCOL_15061551","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",2.93333333333333,4.72539682539682,0.175714285714286,"2"
"374","BGVCOL_15061553","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.16666666666667,11.8888888888889,0.593888888888889,"2"
"375","BGVCOL_15061555","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",2.93333333333333,4.33333333333333,0.169444444444444,"2"
"376","BGVCOL_15061556","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",8.23333333333333,10.9679824561403,0.455394736842105,"2"
"377","BGVCOL_15061957","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",0.5,3.8,0.1175,"2"
"378","BGVCOL_15061557","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.83333333333333,8.38137788137788,0.64988344988345,"2"
"379","BGVCOL_15061560","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.6,8.01153846153846,0.354038461538462,"2"
"380","BGVCOL_15061561","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.6,19.9347222222222,1.02194444444444,"5"
"381","BGVCOL_15061564","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",2.86666666666667,8.1009324009324,0.246503496503497,"2"
"382","BGVCOL_15061565","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",2.4,6.46190476190476,0.276320346320346,"2"
"383","BGVCOL_15061566","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.6666666666667,16.787037037037,0.670925925925926,"4"
"384","BGVCOL_15061567","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.0666666666667,21.3208333333333,0.7825,"4"
"385","BGVCOL_15061568","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.4,12.5247863247863,0.46965811965812,"2"
"386","BGVCOL_15061571","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.43333333333333,18.6759259259259,0.477407407407407,"4"
"387","BGVCOL_15061958","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.0333333333333,29.0801587301587,1.02301587301587,"5"
"388","BGVCOL_15061575","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.2,18.2025641025641,1.03769230769231,"4"
"389","BGVCOL_15062130","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",22.1333333333333,22.8291666666667,1.27299019607843,"5"
"390","BGVCOL_15061576","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",12.5666666666667,9.18856209150327,0.823529411764706,"4"
"391","BGVCOL_15061577","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.3,14.3377990430622,0.902392344497608,"4"
"392","BGVCOL_15061578","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.2,20.5,0.86,"4"
"393","BGVCOL_15061579","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",21.3333333333333,33.4833333333333,1.275,"5"
"394","BGVCOL_15062356","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19.1333333333333,15.0208333333333,1.22361111111111,"5"
"395","BGVCOL_15061580","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.1333333333333,16.6722222222222,0.94,"4"
"396","BGVCOL_15061583","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",16.5833333333333,9.52037037037037,0.981161616161616,"4"
"397","BGVCOL_15061584","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",15.5,12.5288770053476,0.994705882352941,"4"
"398","BGVCOL_15061585","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",12.55,7.33630952380952,0.799970238095238,"4"
"399","BGVCOL_15061586","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",6.96666666666667,17.4111111111111,0.445138888888889,"2"
"400","BGVCOL_15061588","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",7.2,30.4555555555556,1.265,"5"
"401","BGVCOL_15062133","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.56666666666667,15.7690476190476,0.625,"4"
"402","BGVCOL_15061600","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.33333333333333,8.44045584045584,0.364444444444444,"2"
"403","BGVCOL_15061601","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.7,10.2703296703297,0.653534798534799,"2"
"404","BGVCOL_15061602","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.93333333333333,11.2379120879121,0.637106227106227,"4"
"405","BGVCOL_15061603","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.2333333333333,20.3824009324009,0.739265734265734,"4"
"406","BGVCOL_15061604","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",19.78,16.0988636363636,1.36681818181818,"5"
"407","BGVCOL_15061605","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",14.4666666666667,21.4525252525252,1.14707070707071,"5"
"408","BGVCOL_15061607","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19,27.7,0.95,"5"
"409","BGVCOL_15061608","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",10.25,5.38995098039216,0.566286764705882,"2"
"410","BGVCOL_15061609","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.16666666666667,22.1261904761905,0.724047619047619,"4"
"411","BGVCOL_15061610","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.1333333333333,18.5416666666667,1.035,"4"
"412","BGVCOL_15061612","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.0666666666667,10.2225490196078,0.653627450980392,"4"
"413","BGVCOL_15061613","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",14.2,10.7657407407407,0.929537037037037,"4"
"414","BGVCOL_15061960","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.4333333333333,23.5833333333333,0.988646723646724,"5"
"415","BGVCOL_15061614","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",9.13333333333333,10.0682336182336,0.573105413105413,"2"
"416","BGVCOL_15061961","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.0333333333333,23.793137254902,1.17460784313726,"5"
"417","BGVCOL_15062136","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19.2,23.1541666666667,1.58208333333333,"5"
"418","BGVCOL_15062137","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.56666666666667,17.313141025641,0.613044871794872,"4"
"419","BGVCOL_15061619","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.16666666666667,11.1727106227106,0.480970695970696,"2"
"420","BGVCOL_15061621","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19.1666666666667,19.3234649122807,1.04333333333333,"5"
"421","BGVCOL_15061622","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.9,12.8740196078431,0.507696078431373,"2"
"422","BGVCOL_15061623","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.6,9.45882352941176,0.408529411764706,"2"
"423","BGVCOL_15061624","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.8666666666667,16.0002192982456,0.934320175438597,"4"
"424","BGVCOL_15062138","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.3,23.0166666666667,1.08875,"5"
"425","BGVCOL_15061626","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.86666666666667,12.4805555555556,0.457361111111111,"2"
"426","BGVCOL_15061627","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.8666666666667,16.963141025641,1.17567307692308,"5"
"427","BGVCOL_15061628","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.8666666666667,18.8690476190476,1.12793650793651,"5"
"428","BGVCOL_15061629","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.5333333333333,15.2905982905983,0.686068376068376,"4"
"429","BGVCOL_15061630","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.3666666666667,15.0726495726496,0.858675213675214,"4"
"430","BGVCOL_15061631","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.5666666666667,20.6980186480186,1.03893939393939,"5"
"431","BGVCOL_15061632","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",6,10.1349206349206,0.377460317460317,"2"
"432","BGVCOL_15062139","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.2,15.2836538461539,0.517788461538462,"2"
"433","BGVCOL_15061634","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.2,5.94871794871795,0.343589743589744,"2"
"434","BGVCOL_15061962","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",11.4666666666667,7.85514705882353,0.657941176470588,"2"
"435","BGVCOL_15061637","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.4,15.8236111111111,0.544583333333333,"4"
"436","BGVCOL_15061638","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.8,21.3333333333333,1.04351851851852,"5"
"437","BGVCOL_15061639","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",12.3666666666667,13.4328431372549,0.70953431372549,"4"
"438","BGVCOL_15061640","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.36666666666667,3.91666666666667,0.351190476190476,"2"
"439","BGVCOL_15061641","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",13.9666666666667,14.5481481481481,0.805925925925926,"4"
"440","BGVCOL_15061642","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.1666666666667,10.9916666666667,0.83125,"4"
"441","BGVCOL_15061645","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.7,8.3,0.835,"4"
"442","BGVCOL_15061963","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.3333333333333,22.7051282051282,1.05470085470085,"5"
"443","BGVCOL_15061646","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.7,18.9277777777778,0.727222222222222,"4"
"444","BGVCOL_15061647","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.5333333333333,36.6031746031746,1.13968253968254,"5"
